2026-02-14 10:43:49 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 20:47:22 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 20:47:22 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 20:48:12 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9303 caracteres)
2026-02-16 20:48:12 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 20:53:08 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 20:53:24 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3244 caracteres)
2026-02-16 20:53:24 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 20:53:24 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 20:54:11 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8476 caracteres)
2026-02-16 20:54:11 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:00:26 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:00:37 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2041 caracteres)
2026-02-16 21:00:37 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:00:37 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:01:22 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8699 caracteres)
2026-02-16 21:01:22 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:09:44 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:09:59 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2685 caracteres)
2026-02-16 21:09:59 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:09:59 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:10:45 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8766 caracteres)
2026-02-16 21:10:45 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:22:17 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:22:33 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2930 caracteres)
2026-02-16 21:22:33 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:22:33 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:23:18 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8976 caracteres)
2026-02-16 21:23:18 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:30:43 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:31:00 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3193 caracteres)
2026-02-16 21:31:00 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 21:31:00 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 21:31:49 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9536 caracteres)
2026-02-16 21:31:49 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 22:27:58 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 22:28:09 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1660 caracteres)
2026-02-16 22:28:09 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 22:28:09 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 22:28:52 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (7973 caracteres)
2026-02-16 22:28:52 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 22:31:41 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 22:31:52 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2382 caracteres)
2026-02-16 22:31:52 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-16 22:31:52 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-16 22:32:50 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (11054 caracteres)
2026-02-16 22:32:50 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 16:37:28 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 16:37:46 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2814 caracteres)
2026-02-17 16:37:46 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 16:37:46 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 16:38:44 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9653 caracteres)
2026-02-17 16:38:44 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 16:45:43 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 16:45:57 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2452 caracteres)
2026-02-17 16:45:57 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 16:45:57 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 16:46:46 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9769 caracteres)
2026-02-17 16:46:46 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:03:54 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:04:14 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2563 caracteres)
2026-02-17 17:04:14 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:04:14 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:05:00 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8047 caracteres)
2026-02-17 17:05:00 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:21:53 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:22:10 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3040 caracteres)
2026-02-17 17:22:10 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:22:10 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:22:56 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8973 caracteres)
2026-02-17 17:22:56 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:29:12 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:29:19 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1151 caracteres)
2026-02-17 17:29:19 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:29:19 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:30:07 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8714 caracteres)
2026-02-17 17:30:07 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:45:51 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:46:05 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2521 caracteres)
2026-02-17 17:46:05 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-17 17:46:05 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-17 17:46:54 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9338 caracteres)
2026-02-17 17:46:54 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:34:37 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:35:00 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2561 caracteres)
2026-02-18 19:35:00 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:35:00 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:35:53 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9302 caracteres)
2026-02-18 19:35:53 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:36:20 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:36:39 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2991 caracteres)
2026-02-18 19:36:39 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:36:39 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:37:26 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (9051 caracteres)
2026-02-18 19:37:26 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:51:23 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:51:40 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2604 caracteres)
2026-02-18 19:51:40 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:53:20 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:53:43 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2868 caracteres)
2026-02-18 19:53:43 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 19:53:43 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 19:54:33 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8598 caracteres)
2026-02-18 19:54:33 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:13:26 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:13:50 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2740 caracteres)
2026-02-18 20:13:50 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:13:50 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:14:45 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (8951 caracteres)
2026-02-18 20:14:45 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:22:48 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:23:16 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3868 caracteres)
2026-02-18 20:23:16 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:23:16 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:23:25 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1438 caracteres)
2026-02-18 20:23:25 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:23:25 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:23:34 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1480 caracteres)
2026-02-18 20:23:34 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:23:34 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:23:44 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1583 caracteres)
2026-02-18 20:23:44 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:23:44 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:23:55 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1555 caracteres)
2026-02-18 20:23:55 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:23:55 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:24:05 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1590 caracteres)
2026-02-18 20:24:05 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:24:05 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:24:15 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1484 caracteres)
2026-02-18 20:24:15 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:30:46 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:31:13 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3642 caracteres)
2026-02-18 20:31:13 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:31:13 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:31:22 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1661 caracteres)
2026-02-18 20:31:22 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:31:22 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:31:32 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1541 caracteres)
2026-02-18 20:31:32 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:31:32 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:31:44 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1806 caracteres)
2026-02-18 20:31:44 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:31:44 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:31:55 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1911 caracteres)
2026-02-18 20:31:55 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:31:55 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:32:08 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2012 caracteres)
2026-02-18 20:32:08 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:32:08 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:32:21 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2087 caracteres)
2026-02-18 20:32:21 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:46:13 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:46:37 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3103 caracteres)
2026-02-18 20:46:37 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:46:37 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:46:48 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1928 caracteres)
2026-02-18 20:46:48 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:46:48 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:46:58 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1618 caracteres)
2026-02-18 20:46:58 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:46:58 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:47:07 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1565 caracteres)
2026-02-18 20:47:07 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:47:07 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:47:17 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1510 caracteres)
2026-02-18 20:47:17 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:47:17 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:47:29 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1877 caracteres)
2026-02-18 20:47:29 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:47:29 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:47:40 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1843 caracteres)
2026-02-18 20:47:40 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:51:50 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:52:17 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3472 caracteres)
2026-02-18 20:52:17 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:52:17 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:52:25 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1326 caracteres)
2026-02-18 20:52:25 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:52:25 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:52:36 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1815 caracteres)
2026-02-18 20:52:36 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:52:36 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:52:46 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1570 caracteres)
2026-02-18 20:52:46 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:52:46 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:52:58 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1828 caracteres)
2026-02-18 20:52:58 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:52:58 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:53:09 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1787 caracteres)
2026-02-18 20:53:09 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:53:09 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:53:21 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2036 caracteres)
2026-02-18 20:53:21 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:56:51 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:57:12 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (3257 caracteres)
2026-02-18 20:57:12 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:57:12 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:57:19 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1507 caracteres)
2026-02-18 20:57:19 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:57:19 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:57:28 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1446 caracteres)
2026-02-18 20:57:28 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:57:28 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:57:36 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1452 caracteres)
2026-02-18 20:57:36 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:57:36 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:57:47 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1841 caracteres)
2026-02-18 20:57:47 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:57:47 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:57:56 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (1647 caracteres)
2026-02-18 20:57:56 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-18 20:57:56 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
2026-02-18 20:58:07 | INFO     | ai_client            | generar_con_ia  | ✓ Respuesta recibida de Ollama (2020 caracteres)
2026-02-18 20:58:07 | INFO     | ai_client            | generar_con_ia  | ✓ JSON parseado exitosamente
2026-02-19 16:36:39 | INFO     | ai_client            | generar_con_ia  | Generando contenido con IA (JSON=True)
